2.849504530429840088e+00
2.604307234287261963e+00
1.804288059473037720e+00
1.011726766824722290e+00
7.717378437519073486e-01
6.788174808025360107e-01
6.608393192291259766e-01
6.063610613346099854e-01
6.017417162656784058e-01
5.710174739360809326e-01
